SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/13/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/14/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/15/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/16/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/17/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/18/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/19/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/20/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/21/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/22/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/23/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/24/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/25/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/26/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/27/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/28/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/29/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/30/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","1.496952","0.101808"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/31/2024","b0931109-47c5-42e9-a548-00adac804b4b","Storage","Standard HDD Managed Disks","BR South","Snapshots ZRS Snapshots","0.810849","0.055146"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","9/30/2024","6db4a779-0d75-481a-af26-026ccf5795c8","Bandwidth","Inter-Region","South America","Intra Continent Data Transfer Out","0","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/1/2024","6db4a779-0d75-481a-af26-026ccf5795c8","Bandwidth","Inter-Region","South America","Intra Continent Data Transfer Out","0","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/2/2024","6db4a779-0d75-481a-af26-026ccf5795c8","Bandwidth","Inter-Region","South America","Intra Continent Data Transfer Out","0","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/3/2024","6db4a779-0d75-481a-af26-026ccf5795c8","Bandwidth","Inter-Region","South America","Intra Continent Data Transfer Out","0","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/4/2024","6db4a779-0d75-481a-af26-026ccf5795c8","Bandwidth","Inter-Region","South America","Intra Continent Data Transfer Out","0","0.000000"
